observed_at,reason,pool_max_open,pool_open,pool_in_use,pool_idle,pool_wait_count,pool_wait_duration_ms,in_flight_callbacks,stalled_in_flight,oldest_in_flight_age_ms,in_flight_current_phase
2026-08-23T10:32:53.065744955Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:33:28.06525024Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:33:58.066184016Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:34:33.065767218Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:35:03.066087669Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:35:38.065640825Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:36:13.065713393Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:36:48.065321718Z,periodic,32,6,4,2,0,0.000000,0,0,0.000000,
2026-08-23T10:37:18.065887053Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:37:53.065063207Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:38:23.066041181Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:38:58.065751282Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:39:33.065643695Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:40:08.066021707Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:40:43.065476909Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:41:13.065848372Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:41:48.066091937Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:42:23.065978566Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:42:58.065151372Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:43:28.065345Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:43:58.065819096Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:44:33.065899256Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:45:08.065039031Z,periodic,32,7,5,2,0,0.000000,0,0,0.000000,
2026-08-23T10:45:38.065546995Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:46:08.066047561Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:46:43.065940803Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:47:18.065813092Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:47:53.065068765Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:48:23.06538985Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:48:58.065686466Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:49:33.065186453Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:50:03.066031013Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:50:33.066394895Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:51:08.066145055Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:51:43.065674368Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:52:13.06710732Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T10:52:48.065515119Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:53:18.065525346Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T10:53:48.066026056Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:54:23.065057997Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T10:54:53.065219082Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:55:28.065130857Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:55:58.065261332Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T10:56:28.065471106Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:57:03.065195123Z,periodic,32,6,4,2,0,0.000000,0,0,0.000000,
2026-08-23T10:57:33.065478031Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:58:03.065954518Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:58:33.066113347Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:59:08.065736071Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T10:59:43.065587001Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:00:18.065291613Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:00:48.065930862Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:01:23.065993711Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:01:58.065578519Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:02:33.065581454Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:03:03.065890543Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:03:33.066112137Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:04:08.065059764Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:04:38.065175313Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:05:13.065073329Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:05:43.065719938Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:06:18.065046173Z,periodic,32,6,5,1,0,0.000000,0,0,0.000000,
2026-08-23T11:06:48.065609118Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:07:18.065900124Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:07:53.065850039Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:08:23.065984017Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:08:58.065553009Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:09:33.065366842Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:10:03.066115639Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:10:38.065204818Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:11:08.065948774Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:11:43.065482903Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:12:13.065539416Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:12:48.065884432Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:13:23.065056031Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:13:53.065091742Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:14:23.065958603Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:14:58.066100458Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:15:33.065383893Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:16:03.065552318Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:16:33.065944961Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:17:08.065114126Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T11:17:38.066045194Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:18:13.065613132Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:18:48.066090764Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:19:23.065266727Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:19:53.06590713Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:20:28.066021438Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:20:58.066124674Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:21:33.065628761Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:22:08.065624914Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:22:43.065574777Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:23:18.065789623Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:23:53.065728687Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:24:23.065870078Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:24:58.065798479Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:25:33.065065696Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:26:03.066018048Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:26:38.065482098Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:27:08.065968562Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:27:38.066030045Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:28:13.0660199Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:28:48.065552639Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:29:23.065894547Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:29:58.065531916Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:30:28.06595967Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:31:03.065961676Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:31:38.065822782Z,periodic,32,6,3,3,0,0.000000,0,0,0.000000,
2026-08-23T11:32:08.065994Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:32:43.065599533Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:33:13.065612583Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:33:43.066120027Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:34:18.065166298Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:34:48.066089138Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
2026-08-23T11:35:18.066193957Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:35:53.065239969Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:36:28.065447118Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:36:58.065799168Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:37:28.065993019Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:38:03.065407222Z,periodic,32,4,0,4,0,0.000000,0,0,0.000000,
2026-08-23T11:38:33.065681654Z,periodic,32,4,1,3,0,0.000000,0,0,0.000000,
